step,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,lr,momentum,seed,layers,input_dim,n_runs,project,device,num_classes,save_results,dataset
4,0.8512419939041138,0.0006865783188112,0.8504499971866608,0.0053904027107951,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
5,0.8577520072460174,0.0009072203509496,0.8550400078296662,0.0059878520906445,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
6,0.8628919959068299,0.0010372012134611,0.85867999792099,0.0053657852841003,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
7,0.8671299993991852,0.0010482195204573,0.8619400084018707,0.0052333896979818,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
8,0.8709980070590972,0.0009590107532033,0.8640100002288819,0.004933839700562,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
9,0.8742200016975403,0.0008845835796381,0.8665100038051605,0.0047390838067962,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
10,0.8772019982337952,0.0006904047460389,0.8685400128364563,0.0043276287294717,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
11,0.8800260066986084,0.0007277952963178,0.8704599976539612,0.0040363858800271,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
12,0.8825139939785004,0.0006364967544259,0.8723599970340729,0.0039258637234469,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
13,0.8849959969520569,0.0006251862368312,0.8737499952316284,0.0038515565671281,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
14,0.8873260021209717,0.0006334190681845,0.8753000020980835,0.003489131131257,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
15,0.8895020008087158,0.0006687499816611,0.8763599991798401,0.0035972839401263,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
16,0.8915719985961914,0.0006034688389634,0.877510005235672,0.0037893102127016,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
17,0.8936519980430603,0.0006113060453375,0.8783099949359894,0.0037508591289216,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
18,0.8956759870052338,0.0006176561432018,0.8794299900531769,0.0036600743267061,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
19,0.8974600076675415,0.0007651889294761,0.8802600026130676,0.003681089391913,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
20,0.8993540108203888,0.0006575120358877,0.8812800049781799,0.0038387016694567,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
21,0.9012660026550292,0.000713025536739,0.8823699951171875,0.0037989635372585,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
22,0.9030920028686524,0.0008650674730339,0.8829699993133545,0.0040388202033078,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
23,0.9047640025615692,0.0008585052374661,0.8837000012397767,0.0041765875620675,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
24,0.9064300000667572,0.0007488255008296,0.8842899978160859,0.0044457622326616,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
25,0.9080819964408876,0.000850716867479,0.8851999938488007,0.0041429366700252,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
26,0.9098039984703064,0.000821496574118,0.8860100030899047,0.0044574410722189,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
27,0.91139999628067,0.0008013051308702,0.8866399943828582,0.0044459406247237,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
28,0.9130239963531496,0.0008471486082447,0.887169998884201,0.0045157575199079,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
29,0.9145880043506622,0.0008912496336063,0.8878100037574768,0.0045542107404203,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
30,0.9161540031433104,0.0008491907985198,0.8882400035858155,0.0046288663780465,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
31,0.917822003364563,0.0008933844225184,0.8887600004673004,0.0044011772607226,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
32,0.9193580090999603,0.000813958749988,0.8889899969100952,0.0044007853409393,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
33,0.9208859980106354,0.0008979583952766,0.8893500089645385,0.0046489320328741,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
34,0.9223339974880218,0.000853979101333,0.8896600008010864,0.0044808901911645,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
35,0.9238879978656768,0.0008796412438595,0.8901500046253205,0.0043585003365593,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
36,0.9253380000591278,0.0009489980805394,0.8906499981880188,0.004178570607324,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
37,0.9267999947071076,0.0009124054595003,0.8909899950027466,0.0039845878042545,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
38,0.9282159984111786,0.0009979583008541,0.8910400032997131,0.0036900382605301,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
39,0.9296200037002564,0.001007483337743,0.8914500057697297,0.0038489601023118,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
40,0.9308159947395324,0.0008086972810698,0.8917700052261353,0.004005006500479,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
41,0.9322279930114746,0.000824731240192,0.8918799996376038,0.0040644283015126,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
42,0.933626002073288,0.0008907097093691,0.892059987783432,0.0040095414319736,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
43,0.9349200010299684,0.0008936157337017,0.8921199977397919,0.0038814369899397,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
44,0.9362799942493438,0.0009007079322966,0.8924800097942353,0.0037177415597309,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
45,0.9377600073814392,0.0008598064296476,0.8925899982452392,0.0036634526002587,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
46,0.939083993434906,0.0008708942560793,0.8926299989223481,0.0037526128612633,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
47,0.9403499960899352,0.0009194841243559,0.892849999666214,0.0035358908461124,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
48,0.9416700005531312,0.0009192292354734,0.89307000041008,0.0037443403765676,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
49,0.942980009317398,0.00090650775074,0.8934899926185608,0.0036453897812411,0.01,0.0,42,1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
0,0.6380999982357025,0.0074927486362785,0.7504899978637696,0.0080748365887579,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
1,0.7869459986686707,0.0019912451271912,0.8082399964332581,0.0055760580836056,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
2,0.8185299932956696,0.0014813394497061,0.8283999979496002,0.004549724595708,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
3,0.8340160012245178,0.0011963101306367,0.8400899946689606,0.0031772507106037,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
4,0.8445320010185242,0.0008988877815965,0.8486499965190888,0.0031900644960831,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
5,0.8524019956588745,0.0009633960999074,0.8549499988555909,0.003335040961799,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
6,0.8586099982261658,0.001155347227927,0.8604300022125244,0.0029495993168737,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
7,0.8637899994850159,0.0009474286874712,0.8636099934577942,0.0030441634907213,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
8,0.867931991815567,0.000981845310203,0.866590005159378,0.0030441640976903,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
9,0.8716959953308105,0.000898739720606,0.8690600037574768,0.0029597963429792,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
10,0.8752159893512725,0.0009863312715664,0.8713299989700317,0.0029034709092091,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
11,0.8783200025558472,0.001072794734135,0.8732999980449676,0.0028975745967188,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
12,0.8811899960041046,0.0009549181539771,0.8754299998283386,0.0030013479994573,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
13,0.8839600026607514,0.0007567298877523,0.8767300069332122,0.0030656350915529,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
14,0.8865780055522918,0.0007328000699398,0.8782800018787384,0.0026809688238837,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
15,0.889079999923706,0.0008328295888877,0.8794600009918213,0.0025251580847944,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
16,0.8915740013122558,0.0007309213233514,0.8806300044059754,0.0026161258648506,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
17,0.8936699986457824,0.0006908137908246,0.8818000018596649,0.0025945997327602,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
18,0.8958719968795776,0.0005437767735503,0.8828000068664551,0.0023858019294251,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
19,0.8981119930744171,0.0004770989827599,0.8835899889469147,0.0022514125287076,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
20,0.9001780092716217,0.0005971515736689,0.8846900045871735,0.0020767473389697,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
21,0.9022880017757416,0.000665919129886,0.8856899976730347,0.0019962129496409,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
22,0.9041860044002532,0.0005918114770736,0.886599999666214,0.0021489645088493,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
23,0.9064279973506928,0.0005834498402567,0.8871400058269501,0.0020742309610887,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
24,0.9085259914398194,0.0006423168201761,0.8880900025367737,0.0022954088400221,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
25,0.9104659974575042,0.0007719037856207,0.8885800063610076,0.0024890982462348,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
26,0.9124579906463623,0.0008986365639677,0.889190012216568,0.0024590389930266,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
27,0.9144080102443696,0.0008340826665898,0.8897499918937684,0.0026310642476304,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
28,0.9163460075855256,0.0008286853666111,0.8900800108909607,0.0025767453363089,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
29,0.9182439982891084,0.0008765314406751,0.8906899988651276,0.002642885741063,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
30,0.9200200021266938,0.0008201831264254,0.8907199919223785,0.0025841024571273,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
31,0.9220099866390228,0.000956172277517,0.8910999953746795,0.0028195797801076,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
32,0.92395800948143,0.0008541484314079,0.891239994764328,0.0030535830004427,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
33,0.925738000869751,0.0009652494441978,0.8913199961185455,0.0030261435093483,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
34,0.9275720000267028,0.0009945002553793,0.8915899872779847,0.0031910620140288,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
35,0.9295139968395232,0.0010199646229269,0.8918499946594238,0.0034949307786299,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
36,0.9312959969043731,0.0009394279204034,0.8922900080680847,0.0034829481344897,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
37,0.9330479979515076,0.0009481816688394,0.8921599984169006,0.0036761914476758,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
38,0.9348959982395172,0.0009409283982728,0.8924599945545196,0.0036821706584556,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
39,0.9365500032901763,0.0008812844014732,0.8925899982452392,0.0038302627027988,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
40,0.9382000088691712,0.0009172516817513,0.8924899995326996,0.0039495522811308,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
41,0.9400020062923432,0.0010711273893011,0.8929100036621094,0.0041870029213401,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
42,0.9417159914970398,0.0010390604540524,0.8928700029850006,0.004261940764895,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
43,0.9432080090045928,0.0009752546750195,0.8928500056266785,0.0051604773174805,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
44,0.9447639882564544,0.0010302210924408,0.8930199980735779,0.0055995997630467,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
45,0.946419996023178,0.0010995722647259,0.8928200006484985,0.0060781292510187,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
46,0.9480379939079284,0.0010100942987197,0.8929199993610382,0.0061559358572529,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
47,0.949726003408432,0.0010462486777041,0.8932400107383728,0.0063994039450081,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
48,0.9512120068073272,0.0011198337267227,0.8927800059318542,0.0068503681496553,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
49,0.9527439951896668,0.0010567383610172,0.8928399980068207,0.0074730458868633,0.01,0.0,42,1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
0,0.2897219970822334,0.0660693904218744,0.483379989862442,0.0292867426801045,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
1,0.6022259950637817,0.0077574434646691,0.6506399989128113,0.0171509841651561,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
2,0.7004519879817963,0.0044971430335629,0.742629998922348,0.0209305499559104,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
3,0.7813360095024109,0.0051951298618102,0.7974900007247925,0.0122098657823034,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
4,0.8124640107154846,0.0020664335103164,0.818419998884201,0.008766391650214,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
5,0.8290519952774048,0.0015788943945079,0.831800001859665,0.0074106716192617,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
6,0.84028000831604,0.0014007916732585,0.8410999953746796,0.0069489607344387,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
7,0.8494559943675994,0.001310846291494,0.8474799990653992,0.0062794552491641,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
8,0.8566379964351654,0.001098131523076,0.8533199965953827,0.0055664650357412,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
9,0.8628459990024566,0.0011445875280487,0.8579199969768524,0.0046511908059158,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
10,0.8684379994869232,0.0011042750495181,0.8620299994945526,0.0043687570696485,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
11,0.8733280062675476,0.0012196024286443,0.8653899967670441,0.0043640410702123,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
12,0.8776380002498627,0.0012067331082191,0.8683199942111969,0.004284578210042,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
13,0.8812160015106201,0.0011211060524419,0.870689994096756,0.0038069439429322,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
14,0.8847800016403198,0.0013179075713715,0.8731500029563903,0.0036943879164699,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
15,0.8880639970302582,0.0012271941956479,0.8751900017261505,0.0037532599102807,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
16,0.8913860023021698,0.0014724705880364,0.8766799986362457,0.003427180838438,0.01,0.0,42,1035_1035_1035_1035_1035,784,10,mlp-fmnist-sgd,0,10,True,fmnist
