step,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,lr,seed,layers,input_dim,n_runs,project,device,num_classes,save_results,dataset
18,0.8733759939670562,0.0012431531629959,0.8591600060462952,0.0044598689820653,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
19,0.8747339963912963,0.0013166591873754,0.8600000023841858,0.0045340966686779,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
20,0.876094001531601,0.0013532209541435,0.8606799900531769,0.0045498951667762,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
21,0.8774259924888611,0.0012816944706993,0.861080002784729,0.0045840634694958,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
22,0.8787820100784302,0.0013064589974986,0.86182000041008,0.0045794732314756,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
23,0.8800379931926727,0.0013445452184289,0.861899995803833,0.0044416259251964,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
24,0.8812459945678711,0.0014118363151729,0.8624700009822845,0.0045022273377029,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
25,0.8824400067329407,0.001459445986045,0.8629800021648407,0.0044219394397932,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
26,0.8836160004138947,0.00148037002824,0.8631199955940246,0.0042194226980766,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
27,0.8846819996833801,0.0014349522028051,0.8635499894618988,0.0041888574525118,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
28,0.8858180046081543,0.0014739922947611,0.8637499988079071,0.0039842840043065,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
29,0.8869419991970062,0.0013839481618301,0.8639599919319153,0.0038781849514329,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
30,0.8880419909954071,0.0014239203411854,0.8642099976539612,0.0040756430161707,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
31,0.8890780091285706,0.0014936495786319,0.8644400060176849,0.0040095414022549,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
32,0.8902300000190735,0.0015432214652661,0.8647399961948394,0.0040187523588183,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
33,0.891380000114441,0.0015226533926462,0.8649499893188477,0.0040326793768633,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
34,0.8924659967422486,0.0015029700125941,0.8650900065898895,0.0040633602871111,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
35,0.8935139954090119,0.0015670586786693,0.8650099992752075,0.0043073178908907,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
36,0.8945179998874664,0.0015961046499566,0.8651899993419647,0.0041490793416741,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
37,0.8954520046710968,0.0016442621077375,0.8651700019836426,0.0042237540967494,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
38,0.896399998664856,0.0016380880028069,0.8655199944972992,0.0042997227715384,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
39,0.897298002243042,0.0017542190506071,0.8655099928379059,0.0043454538063633,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
40,0.8982320070266724,0.0018591893244378,0.8655499994754792,0.0042874812484922,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
41,0.8992900013923645,0.0018364739253532,0.8657300055027009,0.0042414799477355,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
42,0.900240010023117,0.0017756646417248,0.8658699989318848,0.003992506960583,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
43,0.9011940002441406,0.001786864421689,0.8659299910068512,0.0038673097979291,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
44,0.9022040009498596,0.0019673873469735,0.8661499977111816,0.0037275308138185,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
45,0.9031120061874388,0.0020137357303772,0.8662400007247925,0.0037651539986831,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
46,0.9040260016918182,0.0020404735452566,0.8664200007915497,0.0037317133789676,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
47,0.9048699915409087,0.0020137566496153,0.8663100004196167,0.003724903894984,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
48,0.9058019876480102,0.0020638631091398,0.866370004415512,0.003701361136191,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
49,0.9067159950733183,0.0020553637303941,0.8663599908351898,0.0037302062392008,0.01,42,44_44,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
0,0.2941340014338493,0.0570440205150982,0.4619500041007995,0.0899653355079489,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
1,0.5417699992656708,0.0922945512259586,0.5877599984407424,0.0878745728702379,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
2,0.6223280042409897,0.0878095303688371,0.6443800032138824,0.0976306191918593,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
3,0.6712520003318787,0.0916243328223235,0.6930999994277954,0.0950125417389634,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
4,0.7025799989700318,0.0957113369424385,0.7126099944114686,0.0942080057880577,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
5,0.7271420001983643,0.085595335194711,0.7395699977874756,0.0791379303569987,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
6,0.7499379992485047,0.0782022323245297,0.7501300036907196,0.0785472218818754,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
7,0.7584280073642731,0.0784390576230702,0.7567200005054474,0.0785689120141421,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
8,0.7665039896965027,0.0784713004509385,0.7647800028324128,0.0781867075429028,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
9,0.7723240077495575,0.0796407429306236,0.7681699991226196,0.0790154222141727,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
10,0.7839880049228668,0.057190284437413,0.7804400086402893,0.0524319963275066,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
11,0.788120013475418,0.0543203638697765,0.7823899984359741,0.0528744905038902,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
12,0.7906579971313477,0.0542367813143236,0.7836999952793121,0.0527402813701033,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
13,0.792842012643814,0.0542828398685835,0.7851500034332275,0.0531210141310889,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
14,0.794488000869751,0.0547331864606076,0.786080002784729,0.0527210372792462,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
15,0.795933997631073,0.0546511991708853,0.787309992313385,0.0526519912097741,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
16,0.7975059926509858,0.054493792087654,0.7882600069046021,0.0527674787744286,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
17,0.7987479984760284,0.0545394388872983,0.7891400039196015,0.0525545280252648,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
18,0.7999719977378845,0.0544999033994578,0.7903799951076508,0.0512778740376455,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
19,0.8011660039424896,0.0545199594858613,0.7898999929428101,0.0546327622126323,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
20,0.8024500072002411,0.0535492639960797,0.7908200025558472,0.0550379780691682,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
21,0.8080419957637787,0.0402078893612938,0.7986800014972687,0.0340989603271553,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
22,0.8114660024642945,0.0330163037098006,0.800000011920929,0.0322869861827781,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
23,0.8126999914646149,0.0317345893801636,0.8010499954223633,0.031057596116431,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
24,0.8137380003929138,0.0313202431679731,0.8018699944019317,0.0304471900027924,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
25,0.814765989780426,0.0306753947470319,0.8025599956512451,0.0298386965262355,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
26,0.8156099915504456,0.0303480043454779,0.8031399965286254,0.0293109673306862,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
27,0.8164740085601807,0.029802868433096,0.8040900111198426,0.0288535092906578,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
28,0.8173039972782135,0.0294772434884269,0.804880005121231,0.0283738868890404,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
29,0.8179199934005738,0.0290605060340878,0.805780005455017,0.0280420334592608,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
30,0.8187120020389557,0.0289183468530321,0.8065400004386902,0.0276960695898385,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
31,0.8193780064582825,0.0286481201517054,0.8069399952888489,0.0268805570615691,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
32,0.8201919972896576,0.0279914207823119,0.8075399994850159,0.0260123890946524,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
33,0.8211979985237121,0.0267471005780508,0.8088299989700317,0.0233328054777201,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
34,0.8242440104484559,0.019608662855656,0.8116999983787536,0.0165987439123401,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
35,0.8263339936733246,0.0156135529512809,0.8122700035572052,0.0157051585374339,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
36,0.8271500051021576,0.0146254799377393,0.8129499912261963,0.0149701154896973,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
37,0.8278400063514709,0.0141477196689251,0.813589996099472,0.0143891892356729,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
38,0.82846400141716,0.0138670075084482,0.8140700042247773,0.0140266156033297,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
39,0.8290280044078827,0.013458909235205,0.8140799880027771,0.013572598455827,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
40,0.8294039964675903,0.0132769461401066,0.8143400073051452,0.013592588921844,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
41,0.8299600005149841,0.0132180623149926,0.8148500025272369,0.0136406130384099,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
42,0.8303639948368072,0.0129183371107257,0.8147799968719482,0.0133733823718772,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
43,0.8307179987430573,0.0128539837093159,0.8151600003242493,0.0130236911304214,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
44,0.8310360014438629,0.0127070216880383,0.8152999937534332,0.0128326905975204,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
45,0.8313140094280242,0.0126016216787054,0.8154299974441528,0.0129445831675614,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
46,0.8316980123519897,0.0125089858670259,0.8155700027942657,0.0128185861693949,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
47,0.831957995891571,0.0124047688858151,0.8157899916172028,0.0127828385970297,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
48,0.8322280049324036,0.0122868629922212,0.815909993648529,0.0127223019704079,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
49,0.8324659883975982,0.0121888150693533,0.8160300016403198,0.0126168989971826,0.01,42,5_5,784,10,mlp-bfmnist-sgd,0,10,True,bfmnist
