step,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,lr,momentum,seed,layers,input_dim,n_runs,project,device,num_classes,save_results,dataset
2,0.6214700043201447,0.0516751028275056,0.7936063706874847,0.0336860547772114,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
3,0.8299800038337708,0.0084244578862657,0.8624042451381684,0.0050451090380817,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
4,0.8731400072574615,0.0036715756350192,0.8844431400299072,0.0054612151155728,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
5,0.8953299939632415,0.0020775130099097,0.8947259902954101,0.0068834915530678,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
6,0.9100099980831148,0.0016336762953816,0.9010312259197236,0.0066020541636069,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
7,0.919810003042221,0.0011121606248725,0.904949915409088,0.0063277945251621,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
8,0.9288999974727632,0.0015880859040156,0.9084266304969788,0.0060838253371821,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
9,0.9364800035953522,0.0018733824226664,0.910636419057846,0.0063971667888892,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
10,0.9431400001049042,0.0017839204914951,0.912227463722229,0.0056111972708875,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
11,0.9494400024414062,0.0013365623695121,0.9134060084819794,0.0059154783582822,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
12,0.95489000082016,0.0013895636297112,0.9147908091545104,0.006298353313407,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
13,0.9603399932384492,0.0011603492134738,0.9155568718910218,0.005944388118393,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
14,0.9656300008296966,0.0013899973400466,0.916705960035324,0.0060383454447639,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
15,0.9705099880695344,0.0015946532931765,0.9172952234745024,0.0052624808432415,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
16,0.974899995326996,0.0012806232539201,0.9176487803459168,0.0053673466122359,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
17,0.979349994659424,0.00130633306152,0.9177077174186706,0.0048736460959037,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
18,0.9834000051021576,0.0010129251949633,0.9180023550987244,0.0046005990469002,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
19,0.9867799997329711,0.000903111470184,0.9178845047950744,0.0049232782723094,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
20,0.9896399974822998,0.0009286574396111,0.9180318176746368,0.0046545324910237,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
21,0.9921199917793274,0.0006431160604772,0.91788449883461,0.0046194274623808,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
22,0.9941699981689454,0.000701503155152,0.9175898671150208,0.0044039239830256,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
23,0.9957800030708313,0.0005946437948233,0.9178255736827852,0.0042949346442261,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
24,0.9968800008296966,0.0005564145311496,0.9181202173233032,0.0040984204480649,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
25,0.9979099988937378,0.000434620502532,0.918355917930603,0.0042563663530274,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
26,0.9985799908638,0.0003893566185317,0.918473780155182,0.0044275192528444,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
27,0.9991100072860718,0.0003806616171512,0.918326461315155,0.0044485415577101,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
28,0.9994200170040132,0.00027857376509,0.9181791484355928,0.004761936600393,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
29,0.9996599972248076,0.0001907807608791,0.918355917930603,0.0048832658376314,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
30,0.9997999966144562,0.0001341596864019,0.918414843082428,0.0048974577180082,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
31,0.9998700082302092,0.0001004887448054,0.9183559238910676,0.0046557349645502,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
32,0.9999399960041048,6.63309241607597e-05,0.9185916364192964,0.0046062523623314,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
33,0.99996999502182,4.583336124501169e-05,0.9186505615711212,0.0045767586073102,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
34,0.9999899983406066,3.000497817993164e-05,0.9187389492988588,0.0047432010730413,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
35,1.0,0.0,0.9187389492988588,0.0045793123641199,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
36,1.0,0.0,0.9185326993465424,0.0045896287172755,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
37,1.0,0.0,0.9186505556106568,0.0046013491270468,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
38,1.0,0.0,0.9186505556106568,0.0045748603906449,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
39,1.0,0.0,0.9185032427310944,0.0045933239417013,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
40,1.0,0.0,0.9185916423797608,0.0045740951396527,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
41,1.0,0.0,0.9185621738433838,0.004534356178804,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
42,1.0,0.0,0.9185621678829192,0.0044726778697296,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
43,1.0,0.0,0.9187094807624816,0.0046594657478122,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
44,1.0,0.0,0.9186505615711212,0.0046501473585609,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
45,1.0,0.0,0.9186800241470336,0.0045986185822834,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
46,1.0,0.0,0.9186505556106568,0.0045558459031871,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
47,1.0,0.0,0.918738943338394,0.004765122548602,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
48,1.0,0.0,0.9187684178352356,0.0047728595392251,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
49,1.0,0.0,0.9188568115234376,0.0048542907286448,0.01,0.0,42,1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
0,0.1045399993658065,0.0062793632265737,0.1050972297787666,0.0117146149761093,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
1,0.1072800002992153,0.0070737267619743,0.1075721859931945,0.0113811364505297,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
2,0.1103499993681907,0.0087593657712178,0.1106364168226718,0.0121419657953478,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
3,0.1138399995863437,0.0105504714717582,0.1138185024261474,0.0141094493109,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
4,0.1176899999380111,0.0121699172395933,0.1175898656249046,0.0155770824210257,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
5,0.1216899998486042,0.0144545117933487,0.1213612243533134,0.0177329003652603,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
6,0.1259399995207786,0.0172190699780874,0.125515616685152,0.0205309784557139,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
7,0.1298799991607666,0.0194052469545063,0.1301119610667228,0.0227978657868025,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
8,0.1345399975776672,0.0211712155335732,0.1346199177205562,0.0244948052922403,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
9,0.1394099995493888,0.0234563634001475,0.1395992919802665,0.0258173154101004,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
10,0.1446300029754638,0.0252992517028074,0.1433706536889076,0.0264476269709548,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
11,0.1494400024414062,0.0258234087265741,0.1474661163985729,0.0271253086282178,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
12,0.1539499998092651,0.0266907183476453,0.1516794353723526,0.0270228790691262,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
13,0.1585999995470047,0.0272097048238068,0.1570418387651443,0.0280689287459927,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
14,0.1622900016605854,0.0271704063732391,0.1607248082756996,0.0284163408977345,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
15,0.1657500006258487,0.0275342061403451,0.1643193885684013,0.0285421712779933,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
16,0.168869998306036,0.0276840042381643,0.1681202143430709,0.0290101192710381,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
17,0.1715599991381168,0.0282792942145663,0.1705951675772667,0.0295102750569984,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
18,0.1740299992263317,0.0286842847347041,0.1718326449394226,0.0297358677894778,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
19,0.1762300007045269,0.0298216726047562,0.1733942255377769,0.0303434512123992,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
20,0.1775899983942508,0.0308296101111695,0.1742486730217933,0.0313938252689109,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
21,0.1785099975764751,0.0322173078287215,0.1745727747678756,0.0326458576052646,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
22,0.1792099989950656,0.0343209704845177,0.1740129634737968,0.0340076621725147,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
23,0.1795300014317035,0.036184225298372,0.172834412753582,0.0351173396037633,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
24,0.1791200004518032,0.0375763689149032,0.1727754846215248,0.0374336340608519,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
25,0.1783899985253811,0.0392456733548236,0.1710665889084339,0.0385698971763341,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
26,0.1770199991762638,0.0404486304004229,0.1699469663202762,0.0394446564445154,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
27,0.1753800012171268,0.0417578238871595,0.1689157329499721,0.0406296686677215,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
28,0.1737800009548664,0.0430756276110183,0.1676193282008171,0.042248083524328,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
29,0.1718700028955936,0.0438369060345078,0.1662934601306915,0.0432088216806156,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
30,0.1697900027036666,0.0445998532570054,0.1646729506552219,0.0437979434824768,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
31,0.1678099997341632,0.0451604372238235,0.162139069288969,0.0435906434624008,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
32,0.16570999994874,0.0459419299368657,0.1605185620486736,0.0445812651410149,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
33,0.1636100001633167,0.0465304526189907,0.1584266349673271,0.044937215351078,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
34,0.1614900007843971,0.0463064679693128,0.1565114937722683,0.045697485436369,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
35,0.1592099979519844,0.0462175807738454,0.1546258099377155,0.0453218912627839,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
36,0.1567600004374981,0.045965860980015,0.1527106657624244,0.0455733124238171,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
37,0.1545900002121925,0.0458423284406564,0.1504714213311672,0.0450207885134773,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
38,0.1524999991059303,0.0460731378610149,0.1484089568257331,0.04440786783197,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
39,0.1505500003695488,0.0462086811773199,0.1461402468383312,0.0444828597671563,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
40,0.1486600011587143,0.0464772066564698,0.1445492058992386,0.0446772440860056,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
41,0.1469199992716312,0.0464750207291239,0.1426635257899761,0.0443994140863454,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
42,0.1451700009405613,0.0464933778052981,0.1408957004547119,0.044360292117055,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
43,0.1433999985456466,0.0469151121617347,0.1394814357161521,0.0451465533720731,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
44,0.1420099981129169,0.0473245736903528,0.1379198610782623,0.0449036696958383,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
45,0.1405300013720989,0.0476930445943802,0.1367413103580474,0.045093886972494,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
46,0.1390999980270862,0.0481398555719286,0.1353565126657486,0.0454440079914238,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
47,0.1379199981689453,0.04857008517445,0.1341779619455337,0.0459404553454212,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
48,0.1368800014257431,0.0487695793138997,0.1330583393573761,0.0463810836165968,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
49,0.1358900025486946,0.0491731133869027,0.1323217429220676,0.0469681214687534,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
0,0.125000000745058,0.0252372040717445,0.1432527981698513,0.0379487722911019,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
1,0.1714743576943874,0.0440923579779652,0.175515616685152,0.0501169882181777,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
2,0.2108974367380142,0.0657762259732537,0.1975545071065426,0.0660308093114697,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
3,0.251602566242218,0.0754976091192059,0.2364761367440223,0.0774940771018589,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
4,0.2971153825521469,0.0811353328652294,0.2716263994574547,0.0752108206719446,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
5,0.3403846189379692,0.0795336939663222,0.3087212771177292,0.0779055267471882,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
6,0.3788461536169052,0.0845668062453784,0.3258986458182334,0.0889872355102179,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
7,0.4169871807098388,0.0918306928232906,0.3625810205936431,0.0828361621100028,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
8,0.4586538463830948,0.0907617410008619,0.3870654106140136,0.0834113857683104,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
9,0.4916666656732559,0.0913118506405732,0.419063052535057,0.0801307070614209,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
10,0.528846150636673,0.0891463684505197,0.4418974697589874,0.0765271801139333,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
11,0.5689102560281754,0.0868140126348159,0.4695344716310501,0.068705567640412,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
12,0.6064102679491044,0.0852202599616224,0.4959045439958572,0.0649582656699918,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
13,0.6362179517745972,0.0889531429006434,0.5214790791273117,0.0645130466726798,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
14,0.6660256445407867,0.0961623924545098,0.5409251540899277,0.0696242339529115,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
15,0.7012820541858673,0.0970344210748702,0.5637006491422654,0.0661214069031373,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
16,0.7253205239772796,0.0956401836107966,0.5814378321170807,0.0731715383105947,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
17,0.7512820541858674,0.1024859464408278,0.6075427293777466,0.0691343071981637,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
18,0.7820512771606445,0.1021023198584488,0.6196523278951644,0.0736612191364444,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
19,0.804807698726654,0.1033866230892184,0.6411314010620117,0.0720133108738106,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
20,0.8221153855323792,0.108409648620335,0.6523865699768067,0.0727011102802833,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
21,0.8371794939041137,0.1023916731118866,0.6658515095710754,0.0707384855415533,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
22,0.8480769217014312,0.0989362324692612,0.6744549214839936,0.0700161402835371,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
23,0.8615384697914124,0.0965993908533504,0.6844431281089782,0.0672189718105653,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
24,0.8685897409915924,0.093521661358451,0.6901885747909546,0.067694402654114,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
25,0.882051283121109,0.0889017281692741,0.6963170289993286,0.0657803732709375,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
26,0.8881410181522369,0.0827326744531397,0.7057748913764954,0.0599455731973083,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
27,0.9022435903549194,0.0735959003832615,0.711284625530243,0.0588845540635174,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
28,0.9086538434028626,0.0717726888586669,0.7160577476024628,0.0564207600103094,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
29,0.9153846085071564,0.0674174981761586,0.7207719504833221,0.0555682196420966,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
30,0.921794879436493,0.0629740378418273,0.7248968780040741,0.054096148027454,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
31,0.9301282167434692,0.0581675604703695,0.7276664674282074,0.0533951322393813,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
32,0.9371794819831848,0.0549415544276093,0.732262808084488,0.0505684392636163,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
33,0.9432692289352416,0.0487358709833496,0.7360341668128967,0.0491614838745718,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
34,0.9487179458141328,0.0456210293096393,0.7385385990142822,0.0482684674271503,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
35,0.9535256385803222,0.0421385954149306,0.7413965821266174,0.0463585890301941,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
36,0.957051283121109,0.0381988820736903,0.7442840337753296,0.044812714000162,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
37,0.9618589639663696,0.0349770405516342,0.7465527474880218,0.0441930465979365,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
38,0.9660256326198576,0.0319935307144874,0.7493517994880676,0.0420548185272216,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
39,0.9682692289352416,0.0299795025016417,0.751060688495636,0.0420323917637972,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
40,0.9698717892169952,0.0280956413567728,0.7540070712566376,0.0399212768407663,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
41,0.9714743494987488,0.0277368536459073,0.7563347041606903,0.0391025278129989,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
42,0.9753205120563508,0.025075900429771,0.7583971858024597,0.038268652939184,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
43,0.97756410241127,0.0221130688260086,0.7614613950252533,0.036379848837879,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
44,0.9817307710647584,0.0201209675480138,0.762787264585495,0.0361628374788975,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
45,0.9830128192901612,0.0201209673581222,0.7647908091545105,0.0346865073242837,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
46,0.986538463830948,0.0155572587959807,0.7663229167461395,0.033475929522099,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
47,0.988461536169052,0.0153176972356141,0.7681202173233033,0.0325320388806229,0.01,,42,10_10,2304,10,mlp-imagenettetl-sgd,0,10,True,imagenettetl
