step,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,lr,seed,layers,input_dim,n_runs,project,device,num_classes,save_results,dataset
28,0.9812899947166442,0.0025719428400578,0.8722746014595032,0.0070851024971355,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
29,0.9835399985313416,0.0023376041054397,0.8716853260993958,0.007369764909548,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
30,0.9854699909687042,0.0022145184342337,0.8715380072593689,0.0072219340361187,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
31,0.9873300075531006,0.002072696024092,0.8712139070034027,0.0070435750343725,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
32,0.988949990272522,0.0019231464959975,0.8708308696746826,0.0073295440133495,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
33,0.99025000333786,0.001926268294066,0.8705951631069183,0.0076240047531025,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
34,0.9918200016021728,0.0016412140831272,0.8703005254268646,0.0076057618605522,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
35,0.9929499983787536,0.0013418254509775,0.8700353682041169,0.0078014459263309,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
36,0.9940599918365478,0.0011706485484106,0.8698585629463196,0.0081992387799857,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
37,0.9948900043964386,0.00100243931469,0.8696523249149323,0.0083192258331874,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
38,0.9956399977207184,0.0008639419576371,0.8696228623390198,0.0082532744899513,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
39,0.996200007200241,0.000725249072951,0.8692693054676056,0.0083555129093563,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
40,0.9967199981212616,0.0007124648052365,0.868945199251175,0.008344854072017,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
41,0.9972199976444244,0.000641551482862,0.8690335869789123,0.008275335505905,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
42,0.9975699961185456,0.0005780191139307,0.8689451932907104,0.0083375683835827,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
43,0.9977500021457671,0.0005643561101709,0.8685916364192963,0.0081524758650362,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
44,0.9980099976062776,0.0004657276535806,0.8685621678829193,0.0080630050881164,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
45,0.9982100069522858,0.0004846651971776,0.8684443235397339,0.0080206877282563,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
46,0.9983699977397918,0.0004405658369875,0.8685032367706299,0.0080096479993265,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
47,0.9984400033950804,0.0004565051182315,0.8682675361633301,0.0078778473216882,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
48,0.9985699892044068,0.0004337142690995,0.8680612862110137,0.0076376446114264,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
49,0.9986499965190888,0.0004500104323284,0.8679434359073639,0.0074698613168734,0.01,42,10_10,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
0,0.2964999973773956,0.0556110908186236,0.4351208060979843,0.0743284658506121,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
1,0.5590700030326843,0.0710042318845379,0.6836770832538605,0.0583770973314133,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
2,0.7551799952983856,0.0371467612243355,0.7994107246398926,0.0242491522229982,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
3,0.8295199990272522,0.0178578713312626,0.8351207971572876,0.0143571724030267,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
4,0.8593800008296967,0.012624633732717,0.8523571014404296,0.0107890915941321,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
5,0.876120001077652,0.0096587553132787,0.8635238647460938,0.0090033847742393,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
6,0.8893400013446808,0.0078623342720367,0.8705362379550934,0.007729618397501,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
7,0.9000699937343597,0.007140026178449,0.8769298672676087,0.0068872726470176,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
8,0.9090400040149688,0.0065736047764077,0.8800530374050141,0.0068079167402067,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
9,0.916949999332428,0.00615859949691,0.8830288827419281,0.006735550342645,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
10,0.923520004749298,0.005599434805911,0.8857690036296845,0.0071263929497654,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
11,0.929449999332428,0.0049639181308598,0.8884796619415283,0.0066424341315682,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
12,0.9354700088500976,0.0042659130174966,0.8904832124710083,0.0063000785961138,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
13,0.940829998254776,0.0041885791838399,0.8917206823825836,0.0058990015941143,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
14,0.9461300015449524,0.0037934189757554,0.8926635205745697,0.0059310099643557,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
15,0.9506399989128111,0.0036304815401717,0.8932233452796936,0.0058368017213088,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
16,0.9550600051879884,0.0032635017932151,0.8934001088142395,0.0057824061697063,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
17,0.9591900110244752,0.003111418485137,0.8930170953273773,0.0058282327148776,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
18,0.963320004940033,0.0030327461141445,0.8932822525501252,0.005709885277566,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
19,0.9670199930667878,0.0031163463661925,0.8934295773506165,0.006125424128761,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
20,0.9711399972438812,0.0027525285096712,0.8934590458869934,0.0061820491254077,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
21,0.9746800005435944,0.0026678863043938,0.8935769021511077,0.0062582617298299,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
22,0.9776399850845336,0.0021813715426751,0.8929876267910004,0.0068528404005504,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
23,0.9806800007820128,0.0017203489933681,0.8928403079509735,0.00678312826486,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
24,0.983509999513626,0.0014828693532673,0.8927519142627716,0.0073328556841987,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
25,0.9861299991607666,0.0010835562387559,0.8927519023418427,0.0073777150007212,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
26,0.9882899999618532,0.0010727995249464,0.8926635205745697,0.0074585244069052,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
27,0.9900099992752076,0.0010746653580965,0.8925456702709198,0.0074503763207684,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
28,0.9916100025177002,0.0008466918611612,0.8920153200626373,0.0072844615692775,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
29,0.9930299997329712,0.0007335591786819,0.8919269144535065,0.0074861181219309,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
30,0.9940500020980836,0.0007432912616602,0.8920153260231019,0.0074924286772674,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
31,0.995059996843338,0.0008901687941728,0.8919269263744354,0.0071576862498384,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
32,0.99582000374794,0.0007639395689354,0.8916323006153106,0.0071358362843762,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
33,0.9965399980545044,0.0007241526984913,0.8916322886943817,0.0070489311532198,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
34,0.9971499979496002,0.0006216875043136,0.8912787318229676,0.0069424484000638,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
35,0.9976000010967254,0.0005272575000792,0.8912198066711425,0.00688191130757,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
36,0.9980099976062776,0.0005185572518945,0.8910724818706512,0.0065234818006926,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
37,0.998309999704361,0.0004253299406866,0.8910724818706512,0.0065248090794736,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
38,0.9986200034618378,0.0003059377778246,0.8909251689910889,0.0064656590182995,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
39,0.9988499999046324,0.0002729528673021,0.8908367693424225,0.0064903951699805,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
40,0.9990800082683564,0.0002181760237255,0.8905421316623687,0.0063606890270386,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
41,0.9991700053215028,0.0001791585303927,0.8903358936309814,0.0062776490243644,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
42,0.9992800056934356,0.0001939000260257,0.8902180373668671,0.0064715777369615,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
43,0.999369990825653,0.0001615551890571,0.8901885688304901,0.0065460612003741,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
44,0.9994899928569794,0.0001374753713075,0.8899233937263489,0.0068975362850953,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
45,0.9996100008487702,0.0001220706746966,0.889864468574524,0.0067981528205256,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
46,0.9996999979019164,0.000118321080507,0.8898939371109009,0.0067639001133536,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
47,0.9997200012207031,0.0001166199907655,0.8898939311504364,0.0066760564355953,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
48,0.9997300028800964,0.0001187460595447,0.8898350059986114,0.0066570585135555,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
49,0.9997400045394896,0.0001200040194635,0.8899823188781738,0.0066658543270252,0.01,42,19_19,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
0,0.3130199968814849,0.0435523069948959,0.4917206853628159,0.051969670770187,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
1,0.6338200032711029,0.0327099668281992,0.742840313911438,0.0342986054129917,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
2,0.8076599955558776,0.0199150271472636,0.8323806703090668,0.010937720486086,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
3,0.8588499963283539,0.0068695406407356,0.8569534480571747,0.0059880973606374,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
4,0.8792099952697754,0.0050975431815249,0.8690925180912018,0.0060340264171225,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
5,0.8932099938392639,0.0040500457572478,0.876988810300827,0.0062574941547587,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
6,0.9041299939155578,0.0030252517801451,0.8823806703090668,0.0063655355661465,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
7,0.9127200067043304,0.0026045311557435,0.8857984721660614,0.0061128663145745,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
8,0.9202700018882752,0.0027122040946285,0.8883618235588073,0.0052100794669259,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
9,0.926579999923706,0.0030278025283228,0.8905716001987457,0.0049866001510241,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
10,0.9328899919986724,0.0028925658175389,0.8918680071830749,0.0046902003036037,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
11,0.9382999956607818,0.002920276040704,0.8929876208305358,0.004689820625637,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
12,0.9436899960041046,0.0028525279162349,0.8943724155426025,0.0042702132353284,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
13,0.9485799968242644,0.0031358536943928,0.8948438405990601,0.0045843280227878,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
14,0.9530500054359436,0.0025997070668983,0.8949616968631744,0.0048364474186406,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
15,0.9581400096416474,0.0024079868284642,0.8948733150959015,0.0049771909317856,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
16,0.9625900030136108,0.0022483042425769,0.8949322283267975,0.0048453215539247,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
17,0.9667599916458128,0.0022419729828325,0.8953447282314301,0.0046076603290899,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
18,0.970410007238388,0.0022487627231828,0.8956099033355713,0.0044878787108919,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
19,0.9739400029182436,0.0023354662295994,0.8959045350551605,0.0044704458212917,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
20,0.9773900032043455,0.0021375018791961,0.8957572102546691,0.0041933853110539,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
21,0.9807299971580504,0.0019819461320875,0.8954920530319214,0.003979341094417,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
22,0.9835100054740906,0.0018162921523426,0.8952858030796051,0.0039905761281067,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
23,0.9857599973678588,0.0015140715443356,0.8952857971191406,0.0037805535588804,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
24,0.988209992647171,0.0014215848478309,0.8954036474227905,0.0038280160280659,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
25,0.9903999984264372,0.0012649079729473,0.8955804347991944,0.0039599948591725,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
26,0.9922799944877624,0.0007947346377242,0.8951679408550263,0.0039656997884127,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
27,0.9937099933624268,0.0006564429604458,0.8953447222709656,0.0037979618821301,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
28,0.9947600066661836,0.0006036646635153,0.8953447282314301,0.0039016923093816,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
29,0.9956599950790406,0.0008151051386226,0.8951384902000428,0.0035879281718768,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
30,0.9964999914169312,0.0006572664060507,0.8949027776718139,0.0034462439635215,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
31,0.997099995613098,0.0005253659148122,0.8947554588317871,0.0034757222129061,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
32,0.9975799918174744,0.0004467645153671,0.8946670532226563,0.0035411681420949,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
33,0.9981400012969972,0.000355530106922,0.8944902777671814,0.0033084805750234,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
34,0.998440009355545,0.0003720239572821,0.8943724215030671,0.0034618334277215,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
35,0.9987700045108796,0.0003132088361194,0.8943724274635315,0.0035264317169941,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
36,0.9990000069141388,0.0002280441732532,0.8940777957439423,0.0035850250077739,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
37,0.9992300033569336,0.0002368519155536,0.8940777838230133,0.0036923816138703,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
38,0.99932000041008,0.0002638149038169,0.8939599335193634,0.0037604035381528,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
39,0.9994899988174438,0.0002256117914361,0.8937831580638885,0.0037437433197599,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
40,0.9995400071144104,0.0002154047048165,0.8934885203838349,0.0039093647813653,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
41,0.999620008468628,0.0001989993591472,0.8934295952320099,0.0037825048118219,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
42,0.9996800184249878,0.0002039607266229,0.893311733007431,0.0038786061072594,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
43,0.9997700035572052,0.000210001072046,0.8929286956787109,0.0039970913163359,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
44,0.9998000085353852,0.0001897335892295,0.892869770526886,0.0040252253851833,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
45,0.999840009212494,0.0001685141770766,0.8926929891109466,0.0040265128019491,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
46,0.999840009212494,0.0001685141770766,0.8926340639591217,0.0040617223193552,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
47,0.9998700022697448,0.0001734852016746,0.8926045954227447,0.0041922467236832,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
48,0.9999099969863892,9.433524899697988e-05,0.8925162076950073,0.0042057875700876,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
49,0.9999300003051758,0.0001004940822858,0.892398351430893,0.0041433983637762,0.01,42,36_36,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
0,0.179119998216629,0.0402896445264235,0.2204773142933845,0.0352379782263727,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
1,0.2529099985957145,0.043449773468188,0.2819976449012756,0.0524829645085038,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
2,0.329950001835823,0.0727374879874069,0.3776664718985557,0.0823451481320484,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
3,0.4096599966287613,0.0951830304425083,0.4375662952661514,0.0896984877218527,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
4,0.463330003619194,0.0852968947067002,0.4720094323158264,0.0796211964664931,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
5,0.4917899996042251,0.0845411459397331,0.4991750210523605,0.0866399653093087,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
6,0.5289800047874451,0.1009093559681781,0.5323512077331543,0.103221845240158,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
7,0.5576099961996078,0.1144089314710599,0.5573364794254303,0.1137917820359911,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
8,0.582409992814064,0.1226362100286624,0.5739245742559433,0.1114303983522843,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
9,0.6117199987173081,0.1086689864091306,0.6057454288005829,0.0920070235288184,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
10,0.6448200076818467,0.1019944435164766,0.6308190941810607,0.0914811638551652,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
11,0.6701800018548966,0.1025522999901714,0.6493223309516907,0.0933189165466327,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
12,0.6887599974870682,0.1050435501329234,0.6593105524778367,0.0958741907905337,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
13,0.7024599939584732,0.1071163751456503,0.669946962594986,0.0977564596777836,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
14,0.7138599902391434,0.1098292396108205,0.6760459631681442,0.1005942369488934,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
15,0.7249699980020523,0.1098030628295824,0.6883912771940232,0.0933156149947911,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
16,0.7382700085639954,0.1044602161691267,0.6913671225309372,0.093133196192535,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
