step,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,lr,momentum,seed,layers,input_dim,n_runs,project,device,num_classes,save_results,dataset
8,0.8716725051403046,0.0010770539817999,0.8181899905204773,0.0107363371593006,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
9,0.8867100000381469,0.0009929329706769,0.8209500074386596,0.0107120752984638,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
10,0.9009849905967712,0.0013016484291699,0.8221899926662445,0.0100555856414241,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
11,0.9148150026798249,0.0014232065142402,0.8215399980545044,0.0098934583870318,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
12,0.9253349900245668,0.0022036359840506,0.8180500030517578,0.014565996910778,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
13,0.9313799977302551,0.002453000818226,0.810559993982315,0.0303505882597663,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
14,0.940417504310608,0.0023269712522123,0.8287400007247925,0.0073406031833387,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
15,0.9509049952030182,0.0028109128130831,0.832480001449585,0.0081694230985508,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
16,0.9591800034046172,0.0026555856440703,0.7998800039291382,0.0634243654138954,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
17,0.967862504720688,0.0037484241008069,0.8359399914741517,0.0074662173953685,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
18,0.972912496328354,0.0035463236270449,0.8374000012874603,0.0072563114512885,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
19,0.9789775013923644,0.0036128061474816,0.8336399972438813,0.0148529531425956,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
20,0.9865799963474272,0.0022068327871954,0.8377500057220459,0.0085385253042782,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
21,0.990622502565384,0.0055897966296454,0.8394999980926514,0.0055869561168672,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
22,0.9931425154209136,0.006956720374615,0.8404399931430817,0.0055877041839459,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
23,0.9969775021076204,0.0032167465250627,0.8419400036334992,0.0045600833738235,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
24,0.9996650040149688,0.0002667346760263,0.8425799965858459,0.0037501367628886,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
25,0.999920004606247,5.6794835230877854e-05,0.842960000038147,0.0030699310991473,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
26,0.9999800086021424,2.449044824279236e-05,0.8430000007152557,0.0030053358418492,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
27,1.0,0.0,0.8428299963474274,0.0029775996689493,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
28,1.0,0.0,0.8428099930286408,0.0028963628649691,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
29,1.0,0.0,0.8426000058650971,0.0028523649432667,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
30,1.0,0.0,0.8427699983119965,0.0028827224688766,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
31,1.0,0.0,0.8428099989891052,0.0030823505706307,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
32,1.0,0.0,0.8429700016975403,0.0031752271046419,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
33,1.0,0.0,0.8428600132465363,0.0031394945474832,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
34,1.0,0.0,0.8430399894714355,0.0030348642742004,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
35,1.0,0.0,0.843040007352829,0.0029288856555372,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
36,1.0,0.0,0.8431200087070465,0.0028099147078137,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
37,1.0,0.0,0.8431400001049042,0.0026672912730935,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
38,1.0,0.0,0.8431199967861176,0.0028230556701695,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
39,1.0,0.0,0.8432400047779083,0.0030073891043212,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
40,1.0,0.0,0.843260008096695,0.003002062590419,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
41,1.0,0.0,0.8432700037956238,0.0030020241633165,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
42,1.0,0.0,0.8433299958705902,0.0029973531782957,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
43,1.0,0.0,0.843450003862381,0.0029496684174755,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
44,1.0,0.0,0.8433800041675568,0.0029640587443618,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
45,1.0,0.0,0.843340003490448,0.0029408182227681,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
46,1.0,0.0,0.8433499991893768,0.003003422226391,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
47,1.0,0.0,0.8433900058269501,0.0029190589491198,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
48,1.0,0.0,0.8434000015258789,0.0029600726695373,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
49,1.0,0.0,0.8433099925518036,0.00298879570811,0.01,0.0,42,1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
0,0.100985001027584,0.0045471162551748,0.1028700001537799,0.006077673149575,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
1,0.1027225002646446,0.0051200886643561,0.1048999987542629,0.0062582738382161,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
2,0.1048099994659423,0.0062724317129222,0.1071599997580051,0.0071752641127889,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
3,0.1071924999356269,0.0077253559543428,0.1092699997127056,0.0082410018777015,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
4,0.1098900020122528,0.0094827488397854,0.1118900001049041,0.0099653850513903,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
5,0.1125150002539157,0.0109162852151129,0.1145599991083145,0.0113619701427976,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
6,0.1151475004851818,0.0120810665292079,0.1168300010263919,0.0125712424154253,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
7,0.1178374990820884,0.0133084205568321,0.1191300004720687,0.0137592197264387,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
8,0.1204950012266636,0.0146546240264107,0.1212700001895427,0.0149638248947584,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
9,0.122962499409914,0.0157275734876277,0.1233999997377395,0.0162833646135664,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
10,0.1251124992966651,0.0167640809811335,0.1257000014185905,0.0174268201970151,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
11,0.1270774975419044,0.0179111629835468,0.1282800003886222,0.0186027855702326,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
12,0.129272498935461,0.0190165160690095,0.1299200013279914,0.0192808102728947,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
13,0.1312299996614456,0.0195480279532517,0.1312600016593933,0.0203976075179575,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
14,0.1332174994051456,0.0206004536932413,0.1334099985659122,0.0225083290478722,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
15,0.1349824994802475,0.0216235959952497,0.134960001707077,0.0233100927811011,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
16,0.1365975014865398,0.022703882108148,0.1366300009191036,0.0247826980504679,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
17,0.1379699990153312,0.0237522511413821,0.1377599984407425,0.0263017177697014,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
18,0.1391775004565715,0.0247485350588651,0.1391099996864795,0.0275635794076339,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
19,0.1406225003302097,0.0255867173845516,0.1402100011706352,0.0289915668308508,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
20,0.1417575001716614,0.0260958541043419,0.1412999995052814,0.0302051962124402,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
21,0.142900002002716,0.0267658512588333,0.142060000449419,0.0306564252484392,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
22,0.1436849996447563,0.0271464988370894,0.1429999977350235,0.03124323786411,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
23,0.1444775015115738,0.0275577447827394,0.143960003554821,0.0316805066148384,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
24,0.1449500009417534,0.0280303385357546,0.1443400010466575,0.0321821438097316,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
25,0.1456100016832351,0.0286516046887065,0.1451999999582767,0.0328847079866896,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
26,0.1464300014078617,0.0297311561085899,0.1454299993813038,0.0335374418808299,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
27,0.1469824999570846,0.0311127148522695,0.1458199992775917,0.0346880899652902,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
28,0.1475374966859817,0.0325833986537722,0.1464500002562999,0.0361867999485952,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
29,0.1478075005114078,0.0340141351252827,0.1470999985933304,0.0376888558943323,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
30,0.1479924999177456,0.0357487301971365,0.1468100003898143,0.0387800322129474,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
31,0.1481750018894672,0.0375311931326425,0.1469300009310245,0.040295213896563,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
32,0.1482625000178813,0.0391634575102156,0.1469899982213974,0.0419282101321471,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
33,0.1481849983334541,0.0408543637622416,0.1467200011014938,0.0432510282099712,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
34,0.1480325005948543,0.0425004324727417,0.1461299993097782,0.0446803333460022,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
35,0.1477975003421306,0.0442588974091593,0.1459200002253055,0.0466926711344542,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
36,0.147792499512434,0.0463649831064449,0.1457700006663799,0.0491389866313445,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
37,0.1477174997329711,0.0487940243269465,0.1459200024604797,0.0516562275902817,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
38,0.147614999115467,0.0512574663340636,0.146009998768568,0.0546973566115256,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
39,0.147495000064373,0.0538571652018832,0.1458099998533725,0.0566625168922434,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
40,0.1473025001585483,0.0564633411481085,0.1456399999558925,0.0592974881119836,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
41,0.1472750015556812,0.0591375848312966,0.1458499990403652,0.0618056680367924,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
42,0.147155000269413,0.0612363775659205,0.145559998601675,0.064133081571694,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
43,0.1472525008022785,0.0634882288337698,0.1457899987697601,0.0663439599291632,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
44,0.1471524998545646,0.0653893944041053,0.1457400001585483,0.0679582561421033,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
45,0.1471199996769428,0.0669961761310743,0.1460500001907348,0.0700503122482618,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
46,0.1473975002765655,0.0687700301206954,0.1461400002241134,0.0712931998439037,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
47,0.1474975019693374,0.070214136069896,0.1463700018823147,0.0726797123476407,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
48,0.1474325016140937,0.0712413830959241,0.1462599992752075,0.0736068461280829,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
49,0.1471650019288063,0.0721593241431546,0.1453699991106987,0.0745016478558456,0.01,0.0,42,1035_1035_1035_1035_1035_1035_1035_1035_1035_1035,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
0,0.1318400010466575,0.0191024203309227,0.1358000002801418,0.0305269721756887,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
1,0.1829600021243095,0.0525266277480757,0.1730299994349479,0.0546322041739541,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
2,0.2205600015819072,0.0708197084346346,0.2035899974405765,0.0723431739954795,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
3,0.2516000039875507,0.0759993718941423,0.2250699982047081,0.0792079172258113,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
4,0.2876800000667572,0.0801192704351601,0.2642599985003471,0.0781830053765806,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
5,0.3328000053763389,0.0718059650645195,0.2970699980854988,0.0773797505930024,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
6,0.3797600001096725,0.0721926746223763,0.3287900015711784,0.0754875179171771,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
7,0.4187199980020523,0.0789225032724351,0.3582100003957748,0.0723824110830965,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
8,0.4599999994039535,0.0781923885043199,0.3913299977779388,0.0718443384658821,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
9,0.5003200024366379,0.0788892473895988,0.427140000462532,0.068291707781731,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
10,0.5499200075864792,0.0765397355555794,0.4626299947500228,0.0636613818917618,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
11,0.5923200100660324,0.0692138241865402,0.4901000052690506,0.0577616334682509,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
12,0.6259200036525726,0.0631971747608798,0.5058899968862534,0.0513432826109685,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
13,0.6434400081634521,0.053639450288215,0.530170002579689,0.0417656539444241,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
14,0.668479996919632,0.0475111046426825,0.52987000644207,0.0437660817042895,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
15,0.6995999991893769,0.0460709076212482,0.5521900057792664,0.0419735533851128,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
16,0.7163999974727631,0.0507785752538544,0.5643199920654297,0.0372226259515517,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
17,0.7494400024414063,0.0446766821203997,0.5795700073242187,0.0327980558996897,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
18,0.7598399996757508,0.0454366168982771,0.585809999704361,0.0330320507820943,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
19,0.7850400030612945,0.0413082925399252,0.5946700036525726,0.0289825882069877,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
20,0.7924799978733063,0.0386346197432231,0.6037800014019012,0.0286560816013551,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
21,0.8170400023460388,0.0405767209773339,0.6058100044727326,0.0253791439554445,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
22,0.8192800045013428,0.038912332100886,0.6152799963951111,0.0253792019926235,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
23,0.8363200068473816,0.0423338296197093,0.6140099942684174,0.02504106286025,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
24,0.85,0.0389300936645956,0.6285600066184998,0.0246932519052696,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
25,0.8648000001907349,0.0389691168333685,0.6275600075721741,0.023955462061788,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
26,0.8759199917316437,0.0379109664088473,0.6360599935054779,0.0250821140110617,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
27,0.879119998216629,0.0421144428081831,0.6294500052928924,0.0311982211169695,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
28,0.8925600051879883,0.0394231237665073,0.6423799991607666,0.0253124826230339,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
29,0.9043199956417084,0.0391545855777909,0.6436299979686737,0.0262338726202664,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
30,0.91496000289917,0.0396029074652741,0.6464399993419647,0.0256014921275788,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
31,0.922240000963211,0.0363147085173065,0.6483399868011475,0.0256407628823988,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
32,0.9328800022602082,0.0328262348997185,0.6509700000286103,0.0244119285234492,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
33,0.9403200030326844,0.0282892496839514,0.6526999950408936,0.0228888228452871,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
34,0.9485599994659424,0.0236644480744953,0.6551200032234192,0.0205722098168927,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
35,0.9548800051212312,0.0202360501826835,0.6562699973583221,0.0201929660297066,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
36,0.958399987220764,0.0191097884180368,0.6574099957942963,0.0199915685308437,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
37,0.9629600048065186,0.01659705500785,0.6580700039863586,0.0195607736506751,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
38,0.9670400083065032,0.0158222148613229,0.6594400048255921,0.0191964603157803,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
39,0.9706399977207184,0.0145020798806099,0.6603699922561646,0.0188610147632057,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
40,0.9739199876785278,0.0145907344860792,0.6616400003433227,0.0189243936297376,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
41,0.9771199941635133,0.013373161561725,0.6624100089073182,0.0181865657627243,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
42,0.9806399941444396,0.0113125750100175,0.6629000008106232,0.0182612145764135,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
43,0.9829599976539612,0.0095401405021924,0.663699996471405,0.0178905048530971,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
44,0.9854399979114532,0.0081881838257481,0.6645899891853333,0.0179412645727663,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
45,0.9867199897766114,0.0074033571457736,0.664980000257492,0.0178225059016034,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
46,0.988720005750656,0.0064740655384303,0.6653400003910065,0.0173876487670677,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
47,0.9901599943637848,0.00608261803116,0.6653900027275086,0.0174167989789436,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
48,0.991520005464554,0.005260559652775,0.6659199953079223,0.0174299076390604,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
49,0.9921599924564362,0.0051074785483532,0.6661499977111817,0.0173236460148184,0.01,,42,10_10,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
0,0.141839999705553,0.0249929271391528,0.1919800013303756,0.0316140099063338,0.01,,42,18_18,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
1,0.2414400041103363,0.0414424719811374,0.2560699999332428,0.03509142527447,0.01,,42,18_18,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
2,0.3053600043058395,0.0446770413430459,0.2970599979162216,0.0444493917104625,0.01,,42,18_18,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
3,0.3567999988794327,0.0555421259654303,0.3374100029468536,0.0502330046020643,0.01,,42,18_18,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
4,0.4187199980020523,0.0744483255307352,0.3825899988412857,0.060070385029465,0.01,,42,18_18,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
5,0.4752800017595291,0.0908128279017039,0.4278300046920776,0.0640937007129427,0.01,,42,18_18,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
