step,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,lr,seed,layers,input_dim,n_runs,project,device,num_classes,save_results,dataset
17,0.8319150030612945,0.0241835966421997,0.6921200096607208,0.0268023010190705,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
18,0.8408249914646149,0.0216255528589755,0.671919995546341,0.0501243943824692,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
19,0.8420650005340576,0.0208930157121411,0.6900799930095672,0.0235698841452448,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
20,0.8479649901390076,0.0206320017809504,0.6930700004100799,0.0172067463581327,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
21,0.8478500068187713,0.0210605122121686,0.6847300052642822,0.0248738459666287,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
22,0.8564875006675721,0.0217250140759277,0.6806500077247619,0.0336597758527364,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
23,0.8576650023460388,0.0193336736386659,0.6879800021648407,0.0212546765010329,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
24,0.8589900016784668,0.0216453158912803,0.6614200055599213,0.0459913209686472,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
25,0.8642750024795532,0.0194188544751615,0.6751799941062927,0.0299842582239135,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
26,0.8689975023269654,0.0206366763030235,0.6835399985313415,0.0169491643962943,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
27,0.8716025054454803,0.0204266608101059,0.6744400024414062,0.0232148357299142,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
28,0.8689649999141693,0.0186128082257516,0.6636800050735474,0.0535447089200523,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
29,0.8775124967098236,0.0193071822092513,0.6791999936103821,0.0189635961285535,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
30,0.8827499926090241,0.0213284557511895,0.6543400049209595,0.0490983456580754,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
31,0.8832475006580353,0.024758338009039,0.6776399970054626,0.0307666766742119,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
32,0.8770600080490112,0.0182514095496081,0.6691700041294097,0.0221053387017347,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
33,0.87394500374794,0.0355818967105325,0.6684699892997742,0.0096428332210657,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
34,0.8790749967098236,0.0282020333019429,0.6731899917125702,0.0184241355721382,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
35,0.8846675038337708,0.0299521889993678,0.6746299982070922,0.0188554512629767,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
36,0.8868799924850463,0.0261751287803982,0.6569900035858154,0.0333187467009951,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
37,0.8888575077056885,0.0310881095579718,0.66075000166893,0.0284207166028018,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
38,0.8889475047588349,0.0254718156297463,0.6731200098991394,0.0197518006058431,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
39,0.89150750041008,0.0238245940385261,0.6680099904537201,0.0187629701642849,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
40,0.8919600069522857,0.0251479071511725,0.65,0.0496987241745918,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
41,0.8969274997711182,0.0265969746731384,0.6783200025558471,0.014376223240251,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
42,0.8994250059127807,0.0274676114141382,0.6734900116920471,0.0155431903614661,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
43,0.901497495174408,0.0278571200105106,0.6655199944972991,0.0297399320182252,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
44,0.902982497215271,0.0263332360871488,0.6640799939632416,0.0280608947391078,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
45,0.9074425041675568,0.0246212000351681,0.666509997844696,0.0145167817424539,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
46,0.9072474956512452,0.0266916987705163,0.6648500025272369,0.0240232385795773,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
47,0.909782499074936,0.0229030504440065,0.6628199934959411,0.0374220434709325,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
48,0.9123900055885314,0.0254478333427107,0.644339993596077,0.0729834808412894,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
49,0.912497502565384,0.0268658226296312,0.635970002412796,0.0953295574533597,0.01,42,5_5,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
0,0.6571974933147431,0.0119205004573655,0.7684800028800964,0.0087964562787189,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
1,0.8026424944400787,0.0035039658293977,0.8019600093364716,0.0061142762086753,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
2,0.838950002193451,0.0026980617835037,0.8128199994564056,0.0065910262743038,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
3,0.8646124958992004,0.0027854250231639,0.8173099994659424,0.0069216332162283,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
4,0.8856175065040588,0.0030165940906835,0.8179700016975403,0.0074372099607126,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
5,0.905019998550415,0.0026165520451231,0.816949999332428,0.0077603112561294,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
6,0.9231974959373476,0.0025540502630136,0.8156100034713745,0.007816697171626,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
7,0.939802497625351,0.0029755064202355,0.813999992609024,0.006724592252545,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
8,0.9550174951553344,0.0029183198743604,0.812910008430481,0.0062806648540554,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
9,0.9678425014019012,0.0026581966043202,0.8107299923896789,0.0061403614318512,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
10,0.9783550024032592,0.002273507449216,0.8096700012683868,0.0056288652943403,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
11,0.9864700019359588,0.0017580531838924,0.8087499976158142,0.0048847215362283,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
12,0.99132000207901,0.0014930534379944,0.807479989528656,0.0045997291291034,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
13,0.994695007801056,0.0010644147311592,0.8072399973869324,0.0038437552718326,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
14,0.9967849969863892,0.0010976879467282,0.8071599960327148,0.0047474692461156,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
15,0.99726499915123,0.0014277614639936,0.8077899932861328,0.0034535298390167,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
16,0.9980125069618224,0.0017271746285725,0.8073199987411499,0.0043558620019282,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
17,0.9987675011157988,0.0011999012477072,0.8076999962329865,0.0041794676743731,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
18,0.9997800111770628,0.00025416139552,0.8079499959945678,0.0041540948263596,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
19,0.9999550104141236,5.099105980773152e-05,0.8082200050354004,0.0036207248629878,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
20,0.9999900043010712,2.2906275921202028e-05,0.808050000667572,0.0032432222990849,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
21,0.999997502565384,7.492303848266601e-06,0.8079900026321412,0.0030379167300607,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
22,0.999997502565384,7.492303848266601e-06,0.8076299965381623,0.0032246124462861,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
23,1.0,0.0,0.807700002193451,0.0031874774618361,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
24,1.0,0.0,0.8074699938297272,0.0034193743866945,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
25,1.0,0.0,0.8074000000953674,0.0034351097050542,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
26,1.0,0.0,0.807390010356903,0.003363177427941,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
27,1.0,0.0,0.8074200034141541,0.0032535604480209,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
28,1.0,0.0,0.8071600079536438,0.0032533791560601,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
29,1.0,0.0,0.8070399940013886,0.0031493472243082,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
30,1.0,0.0,0.8070200026035309,0.0031691657215758,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
31,1.0,0.0,0.8069700002670288,0.0032471677541416,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
32,1.0,0.0,0.806850004196167,0.0032019639396649,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
33,1.0,0.0,0.806769996881485,0.0031381789699699,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
34,1.0,0.0,0.8067200005054473,0.0032338266503285,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
35,1.0,0.0,0.8066499948501586,0.003194767585151,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
36,1.0,0.0,0.8065400004386902,0.0032555123856487,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
37,1.0,0.0,0.8064299881458282,0.0032406957834616,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
38,1.0,0.0,0.8066199958324433,0.0033250005929522,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
39,1.0,0.0,0.80660001039505,0.0032310993447562,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
40,1.0,0.0,0.8066799998283386,0.0032430855943475,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
41,1.0,0.0,0.8067300081253052,0.0032616144263955,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
42,1.0,0.0,0.806740003824234,0.0032900452505684,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
43,1.0,0.0,0.806849992275238,0.0033251403831015,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
44,1.0,0.0,0.8068199992179871,0.0032923636775527,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
45,1.0,0.0,0.8068199992179871,0.0033171713839672,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
46,1.0,0.0,0.8067000031471252,0.0032634242696751,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
47,1.0,0.0,0.8066499948501586,0.0032533774914038,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
48,1.0,0.0,0.8065599977970124,0.0033472944445091,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
49,1.0,0.0,0.8065600037574768,0.0033467019314907,0.01,42,70_70,9216,10,mlp-bcifar10tl-sgd,0,10,True,bcifar10tl
