step,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,log,thetam,algo_perc,dataset,bs,rob,project,layers,input_dim,same_random_classifier,rm_pixel,binarize_dataset,save_results,epochs,seed,train_dim,n_runs,device,algo_layer,thermometer_bits,freeze_last,k,grouping_factor,epoch_interval_switch,prob_reinforcement,prob_update,val_dim,rescale,freeze_first
22.0,89.826,0.0729999999999998,82.71900000000001,0.3048753843786023,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
23.0,90.11,0.0908982948134891,82.78599999999999,0.2914858487131064,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
24.0,90.382,0.0804735981549208,82.85099999999998,0.2247865654348597,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
25.0,90.624,0.0852437681006644,82.868,0.3176098235256598,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
26.0,90.8885,0.0862278957182661,82.98599999999998,0.2727343029396918,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
27.0,91.107,0.0542770669804489,82.937,0.248557840351093,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
28.0,91.36325,0.0646920590180917,83.054,0.2716689161461053,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
29.0,91.5445,0.1061943972156723,83.028,0.2983554926593443,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
30.0,91.75825,0.0822424008647609,83.03,0.2826305008310332,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
31.0,92.00625,0.0511523459872586,82.991,0.2832472418224051,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
